roinum	x	y	z	v1	v2	v3	v4
2	145	94	25	2.063027	0.8613352	2067	1567
2	146	94	25	2.009466	0.8012305	2054	1688
2	147	94	25	1.954673	0.8016444	2056	1682
2	120	95	25	2.894148	0.9692091	1391	553
2	121	95	25	2.875986	0.9279802	1966	1069
2	122	95	25	2.96033	0.8610041	1918	909
2	123	95	25	3.016969	0.8095094	1965	1027
2	124	95	25	2.929547	0.8148907	1908	1035
2	125	95	25	2.729155	0.8762372	1988	1102
2	126	95	25	2.565701	0.9519062	2023	1229
2	127	95	25	2.572473	0.9870915	2084	1221
2	128	95	25	2.746701	0.9586121	2000	1331
2	129	95	25	2.918466	0.8979279	2025	1306
2	130	95	25	2.919389	0.8533047	2134	1307
2	131	95	25	2.785486	0.8403068	2056	1315
2	132	95	25	2.679288	0.8545465	2075	1209
2	133	95	25	2.650352	0.8902285	2066	1267
2	134	95	25	2.589096	0.9288081	2094	1300
2	135	95	25	2.404094	0.9399018	2139	1267
2	136	95	25	2.200624	0.9216055	2048	1263
2	137	95	25	2.15445	0.9047993	2165	1305
2	138	95	25	2.246181	0.9063723	2111	1343
2	139	95	25	2.308054	0.9120848	2106	1289
2	140	95	25	2.278503	0.915148	2143	1293
2	141	95	25	2.235715	0.9270695	2071	1228
2	142	95	25	2.222787	0.9439585	2123	1320
2	143	95	25	2.196314	0.9389083	2105	1348
2	144	95	25	2.146447	0.8995008	2055	1550
2	145	95	25	2.123976	0.8446119	2107	1665
2	146	95	25	2.120282	0.8109996	2246	1631
2	120	96	25	2.988342	0.9481807	1168	81
2	121	96	25	2.903998	0.895941	1487	1048
2	122	96	25	2.868598	0.8227556	1991	1075
2	123	96	25	2.797184	0.776311	1873	905
2	124	96	25	2.670361	0.7966771	1867	989
2	125	96	25	2.55031	0.8749126	1955	988
2	126	96	25	2.501674	0.9642417	2014	1147
2	127	96	25	2.527531	1.009776	1984	1289
2	128	96	25	2.594944	0.9850218	2096	1238
2	129	96	25	2.642041	0.919453	2050	1234
2	130	96	25	2.618954	0.8724289	2084	1248
2	131	96	25	2.573089	0.8585204	2124	1257
2	132	96	25	2.587557	0.8581064	2057	1292
2	133	96	25	2.648505	0.8570302	2037	1254
2	134	96	25	2.610335	0.8547949	2070	1242
2	135	96	25	2.376698	0.8573613	2035	1323
2	136	96	25	2.090115	0.8785553	2130	1285
2	137	96	25	2.00177	0.9252482	2059	1225
2	138	96	25	2.126746	0.9713616	2112	1296
2	139	96	25	2.238794	0.9800544	2127	1280
2	140	96	25	2.233561	0.9563768	2201	1328
2	141	96	25	2.19539	0.9382461	2111	1214
2	142	96	25	2.18277	0.9376665	2170	1360
2	143	96	25	2.155374	0.9318713	2151	1458
2	144	96	25	2.115972	0.9062896	2077	1675
2	145	96	25	2.127977	0.8756577	2020	1702
2	121	97	25	3.062527	0.8706903	1297	223
2	122	97	25	2.859056	0.8169604	1784	1168
2	123	97	25	2.644196	0.8046249	1918	980
2	124	97	25	2.486899	0.8388994	1876	848
2	125	97	25	2.443496	0.8879932	1900	982
2	126	97	25	2.496133	0.9266556	1907	1003
2	127	97	25	2.539228	0.941392	1904	986
2	128	97	25	2.501366	0.9191218	2050	1062
2	129	97	25	2.412405	0.874333	1996	1166
2	130	97	25	2.346531	0.8466816	2126	1269
2	131	97	25	2.384701	0.8461021	2092	1250
2	132	97	25	2.526608	0.8491653	2011	1323
2	133	97	25	2.659279	0.8364986	2084	1262
2	134	97	25	2.616184	0.8127381	2058	1200
2	135	97	25	2.344992	0.8068601	2029	1286
2	136	97	25	2.020855	0.8537186	2048	1237
2	137	97	25	1.901112	0.9514095	2069	1241
2	138	97	25	2.025472	1.03693	2118	1230
2	139	97	25	2.192312	1.043636	2116	1291
2	140	97	25	2.26619	0.9836971	2119	1230
2	141	97	25	2.27327	0.9288081	2104	1230
2	142	97	25	2.236947	0.9192046	2097	1351
2	143	97	25	2.149833	0.9307123	2105	1561
2	144	97	25	2.066105	0.9291393	2018	1765
2	123	98	25	2.676825	0.9084421	1865	1336
2	124	98	25	2.475817	0.9573703	1987	1012
2	125	98	25	2.481358	0.9553834	1938	993
2	126	98	25	2.609412	0.9047993	1943	985
2	127	98	25	2.662357	0.8479234	1887	940
2	128	98	25	2.535227	0.8088471	1889	956
2	129	98	25	2.336681	0.7945246	1962	877
2	130	98	25	2.251414	0.8119103	1980	1009
2	131	98	25	2.357921	0.8507382	2032	1324
2	132	98	25	2.575244	0.8789693	2038	1414
2	133	98	25	2.717458	0.8742503	2003	1252
2	134	98	25	2.629728	0.8405552	2036	1302
2	135	98	25	2.315441	0.8126553	2074	1285
2	136	98	25	1.979299	0.8417971	2103	1210
2	137	98	25	1.854631	0.9417232	2080	1288
2	138	98	25	1.96791	1.045126	2056	1269
2	139	98	25	2.153835	1.062347	2096	1244
2	140	98	25	2.292355	0.9914793	2093	1217
2	141	98	25	2.356074	0.9186251	2092	1291
2	142	98	25	2.315749	0.9060412	2126	1600
2	143	98	25	2.193851	0.926904	2018	1745
2	125	99	25	2.570626	1.040408	1938	971
2	126	99	25	2.727616	0.9349345	2013	1019
2	127	99	25	2.774405	0.8239146	1954	942
2	128	99	25	2.595868	0.7635615	1907	925
2	129	99	25	2.358229	0.775152	1944	939
2	130	99	25	2.297895	0.8446946	1913	902
2	131	99	25	2.470276	0.9254138	1964	917
2	132	99	25	2.705453	0.9655663	1957	954
2	133	99	25	2.791335	0.9506644	2016	1106
2	134	99	25	2.634038	0.9011567	2032	1102
2	135	99	25	2.291739	0.8528907	2023	1221
2	136	99	25	1.962985	0.8511522	2085	1140
2	137	99	25	1.838932	0.9185423	2034	1198
2	138	99	25	1.926661	1.009444	2003	1172
2	139	99	25	2.093501	1.040656	2019	1076
2	140	99	25	2.270191	0.9921416	2073	1165
2	141	99	25	2.410558	0.9313745	2096	1560
2	142	99	25	2.448729	0.917466	2003	1815
2	127	100	25	2.707607	0.8781413	1934	1151
2	128	100	25	2.566625	0.8136488	1971	1003
2	129	100	25	2.38347	0.8341805	1813	995
2	130	100	25	2.370234	0.9286425	1980	939
2	131	100	25	2.57432	1.02385	1929	915
2	132	100	25	2.795337	1.04463	1919	973
2	133	100	25	2.824272	0.9921416	1987	1000
2	134	100	25	2.631883	0.9248343	2024	1026
2	135	100	25	2.302513	0.8850956	1911	1080
2	136	100	25	2.006387	0.8860063	2014	1139
2	137	100	25	1.884182	0.9289737	2032	1180
2	138	100	25	1.928201	0.9877537	2056	1048
2	139	100	25	2.060872	1.010769	2124	1221
2	128	101	25	2.472123	0.8984246	1929	1041
2	129	101	25	2.392397	0.8946163	1944	1044
2	130	101	25	2.40748	0.9678845	2030	1037
2	131	101	25	2.555235	1.043636	1902	983
2	132	101	25	2.717766	1.039248	1986	958
2	133	101	25	2.749163	0.9659803	1854	985
2	134	101	25	2.6168	0.9057928	1996	1080
2	135	101	25	2.38347	0.9032264	2038	1038
2	136	101	25	2.157528	0.9394051	2070	1025
2	130	102	25	2.36931	0.913575	1873	993
2	131	102	25	2.433337	0.966477	1943	898
2	132	102	25	2.548463	0.9766601	1912	931
2	133	102	25	2.621109	0.9379977	1808	899
2	134	102	25	2.588172	0.9107602	1812	898
3	140	65	26	3.38728	0.9134922	1817	1236
3	141	65	26	3.134557	0.8750781	1795	1620
3	139	66	26	3.76898	0.983366	1873	1172
3	140	66	26	3.67417	0.8999976	1929	1197
3	141	66	26	3.441456	0.8416315	1825	1361
3	142	66	26	3.165647	0.7961804	1888	1654
3	143	66	26	2.940013	0.7753176	1870	1712
3	144	66	26	2.757167	0.8057839	1896	1633
3	138	67	26	3.911194	1.099353	1831	997
3	139	67	26	4.010313	0.9840283	1870	1065
3	140	67	26	3.988149	0.9007427	2003	1087
3	141	67	26	3.768672	0.8482546	1877	1124
3	142	67	26	3.4353	0.7952697	1887	1176
3	143	67	26	3.105622	0.7613263	1884	1346
3	144	67	26	2.831044	0.7994092	1905	1545
3	145	67	26	2.614953	0.9187078	1873	1527
3	146	67	26	2.474278	1.058124	1949	1629
3	147	67	26	2.431183	1.143314	1844	1641
3	148	67	26	2.437955	1.124769	1884	1751
3	138	68	26	3.97245	1.117153	1923	968
3	139	68	26	4.155297	1.00307	1915	967
3	140	68	26	4.178076	0.9349345	1822	1009
3	141	68	26	3.966909	0.910429	1847	1085
3	142	68	26	3.594136	0.8720149	1898	1107
3	143	68	26	3.207819	0.8259844	1963	1148
3	144	68	26	2.898149	0.8436184	1944	1422
3	145	68	26	2.701143	0.9511611	1862	1521
3	146	68	26	2.632191	1.084286	1948	1610
3	147	68	26	2.635577	1.158133	1801	1671
3	148	68	26	2.596791	1.131641	1847	1640
3	149	68	26	2.493055	1.033039	1828	1716
3	150	68	26	2.416715	0.942965	1780	1710
3	137	69	26	3.804995	1.223868	1878	1018
3	138	69	26	3.911194	1.140996	1832	958
3	139	69	26	4.090038	1.029976	1850	1029
3	140	69	26	4.120205	0.9812962	1850	1062
3	141	69	26	3.927816	0.9928867	1942	993
3	142	69	26	3.594444	0.9885817	1830	1067
3	143	69	26	3.254916	0.9491742	1859	1134
3	144	69	26	2.988957	0.9391567	1912	1410
3	145	69	26	2.840894	1.00605	1949	1537
3	146	69	26	2.809804	1.10788	1863	1575
3	147	69	26	2.788565	1.167985	1856	1568
3	148	69	26	2.658356	1.150434	1884	1642
3	149	69	26	2.459502	1.079235	1798	1586
3	150	69	26	2.350533	1.012094	1768	1495
3	136	70	26	3.857017	1.237693	1868	1164
3	137	70	26	3.690793	1.231484	1926	1182
3	138	70	26	3.732656	1.137105	1822	1184
3	139	70	26	3.834854	1.025671	1827	1015
3	140	70	26	3.839471	0.9934662	1864	1022
3	141	70	26	3.694486	1.037758	1901	1032
3	142	70	26	3.463928	1.073606	1936	1068
3	143	70	26	3.236754	1.057296	1901	1047
3	144	70	26	3.068375	1.035026	1912	1315
3	145	70	26	2.966794	1.061353	1912	1472
3	146	70	26	2.888915	1.119636	1857	1628
3	147	70	26	2.765786	1.162273	1795	1609
3	148	70	26	2.560468	1.164756	1838	1627
3	149	70	26	2.344377	1.13073	1812	1586
3	150	70	26	2.271423	1.081222	1827	1590
3	151	70	26	2.441033	1.048355	1832	1540
3	136	71	26	3.801301	1.247711	1799	1216
3	137	71	26	3.57813	1.211863	1931	1319
3	138	71	26	3.510101	1.095379	1890	1291
3	139	71	26	3.50733	0.9806339	1863	1096
3	140	71	26	3.472854	0.9596884	1837	1077
3	141	71	26	3.36881	1.02385	1865	1027
3	142	71	26	3.224133	1.08561	1940	1055
3	143	71	26	3.102544	1.092647	1911	1035
3	144	71	26	3.037285	1.076669	1875	1165
3	145	71	26	2.984032	1.079649	1863	1487
3	146	71	26	2.86275	1.099602	1873	1593
3	147	71	26	2.656201	1.119968	1811	1604
3	148	71	26	2.409635	1.133628	1794	1635
3	149	71	26	2.222787	1.129323	1780	1637
3	150	71	26	2.205241	1.094055	1821	1592
3	151	71	26	2.401324	1.048272	1846	1515
3	135	72	26	4.155912	1.232312	1950	1180
3	136	72	26	3.799146	1.256735	1872	1246
3	137	72	26	3.527647	1.193567	1903	1377
3	138	72	26	3.332179	1.05473	1955	1428
3	139	72	26	3.200739	0.934355	1865	1412
3	140	72	26	3.109624	0.9149824	1915	1127
3	141	72	26	3.021586	0.9769084	1869	1091
3	142	72	26	2.931702	1.036765	1859	1069
3	143	72	26	2.894148	1.054482	1853	1017
3	144	72	26	2.928932	1.053985	1909	1162
3	145	72	26	2.943399	1.058787	1958	1551
3	146	72	26	2.82181	1.062015	1913	1698
3	147	72	26	2.570011	1.060856	1801	1652
3	148	72	26	2.301589	1.065906	1750	1658
3	149	72	26	2.135057	1.066652	1781	1692
3	150	72	26	2.130748	1.039166	1803	1646
3	151	72	26	2.293278	0.9975229	1835	1642
3	152	72	26	2.568471	0.9864292	1898	1607
3	135	73	26	4.098658	1.233802	1989	1227
3	136	73	26	3.784678	1.267828	1873	1282
3	137	73	26	3.493478	1.203005	1918	1378
3	138	73	26	3.195814	1.059697	1959	1444
3	139	73	26	2.952018	0.9355968	1836	1453
3	140	73	26	2.81319	0.9053789	1847	1397
3	141	73	26	2.74393	0.9439585	1881	1123
3	142	73	26	2.707915	0.98022	1832	1088
3	143	73	26	2.736851	0.9933834	1815	1103
3	144	73	26	2.844588	1.013749	1934	1283
3	145	73	26	2.911386	1.047527	1929	1489
3	146	73	26	2.786718	1.061519	1907	1576
3	147	73	26	2.498904	1.044878	1800	1625
3	148	73	26	2.225557	1.023601	1789	1703
3	149	73	26	2.082727	1.007706	1787	1659
3	150	73	26	2.071954	0.9817102	1850	1602
3	151	73	26	2.172304	0.9528169	1866	1539
3	152	73	26	2.364077	0.956708	1910	1536
3	134	74	26	4.377852	1.110281	1718	1195
3	135	74	26	3.992151	1.213436	1877	1147
3	136	74	26	3.692024	1.272051	1873	1302
3	137	74	26	3.401439	1.232395	1882	1372
3	138	74	26	3.074224	1.10846	1860	1462
3	139	74	26	2.788872	0.9879193	1885	1491
3	140	74	26	2.645427	0.9387428	1867	1583
3	141	74	26	2.628805	0.9447036	1885	1397
3	142	74	26	2.65343	0.9495053	1929	1349
3	143	74	26	2.703298	0.9513267	1949	1369
3	144	74	26	2.793798	0.9946253	2031	1510
3	145	74	26	2.823964	1.074103	1895	1626
3	146	74	26	2.661742	1.120464	1880	1652
3	147	74	26	2.366232	1.096787	1838	1698
3	148	74	26	2.129824	1.042229	1820	1623
3	149	74	26	2.038093	1.000752	1796	1628
3	150	74	26	2.041787	0.9735969	1743	1661
3	151	74	26	2.085806	0.9576187	1921	1579
3	152	74	26	2.182462	0.9714444	1924	1542
3	134	75	26	4.287661	1.078408	1862	1338
3	135	75	26	3.840086	1.187109	1865	1226
3	136	75	26	3.517796	1.254913	1895	1376
3	137	75	26	3.248144	1.236037	1880	1455
3	138	75	26	2.956636	1.138678	1888	1490
3	139	75	26	2.709146	1.029728	1856	1523
3	140	75	26	2.613721	0.9721067	1873	1561
3	141	75	26	2.644196	0.9553006	1867	1604
3	142	75	26	2.68606	0.9359279	1854	1559
3	143	75	26	2.694063	0.92649	1923	1557
3	144	75	26	2.671592	0.9848562	1926	1562
3	145	75	26	2.580784	1.103824	1966	1677
3	146	75	26	2.406557	1.185536	1865	1694
3	147	75	26	2.205241	1.163018	1885	1688
3	148	75	26	2.06549	1.079898	1764	1677
3	149	75	26	2.022394	1.013584	1884	1652
3	150	75	26	2.031013	0.9856012	1838	1579
3	151	75	26	2.033784	0.9842767	1942	1484
3	152	75	26	2.059641	1.007044	1983	1512
3	134	76	26	4.207934	1.06541	1830	1294
3	135	76	26	3.699719	1.161942	1834	1174
3	136	76	26	3.352188	1.205488	1917	1409
3	137	76	26	3.112702	1.172621	1940	1452
3	138	76	26	2.885837	1.084617	1964	1545
3	139	76	26	2.699604	0.9995926	1819	1635
3	140	76	26	2.632499	0.9626688	1840	1531
3	141	76	26	2.646966	0.9563768	1855	1641
3	142	76	26	2.646658	0.9392395	1974	1656
3	143	76	26	2.570626	0.9254138	1870	1640
3	144	76	26	2.420717	0.9797233	1888	1577
3	145	76	26	2.262188	1.105811	1888	1559
3	146	76	26	2.155989	1.202508	1845	1617
3	147	76	26	2.096887	1.185785	1823	1597
3	148	76	26	2.065182	1.090826	1827	1589
3	149	76	26	2.046712	1.008617	1883	1617
3	150	76	26	2.028859	0.9794749	1833	1628
3	151	76	26	2.006387	0.9894924	1894	1533
3	152	76	26	2.008542	1.022774	1954	1497
3	133	77	26	4.620725	0.9660631	1564	678
3	134	77	26	4.131287	1.055641	1892	1302
3	135	77	26	3.613837	1.135283	1801	1184
3	136	77	26	3.267844	1.13934	1870	1319
3	137	77	26	3.068683	1.064582	1946	1431
3	138	77	26	2.89661	0.9654836	1893	1593
3	139	77	26	2.727308	0.9076142	1857	1597
3	140	77	26	2.611875	0.9152308	1806	1545
3	141	77	26	2.550002	0.9544727	1827	1654
3	142	77	26	2.486283	0.9736797	1844	1654
3	143	77	26	2.345608	0.9726034	1875	1608
3	144	77	26	2.139675	1.007706	1959	1599
3	145	77	26	1.999308	1.100181	1875	1583
3	146	77	26	2.002078	1.179658	1889	1616
3	147	77	26	2.075032	1.171297	1880	1571
3	148	77	26	2.110739	1.089336	1873	1578
3	149	77	26	2.082727	1.00456	1852	1586
3	150	77	26	2.052253	0.9646557	1936	1513
3	151	77	26	2.049483	0.9704509	1895	1593
3	152	77	26	2.059333	1.006878	1981	1492
3	133	78	26	4.410174	0.9575359	1792	667
3	134	78	26	4.053408	1.034198	1899	1326
3	135	78	26	3.627381	1.100926	1893	1216
3	136	78	26	3.309708	1.079401	1877	1322
3	137	78	26	3.133018	0.9752527	1879	1391
3	138	78	26	2.984648	0.8660542	1914	1548
3	139	78	26	2.775636	0.8270606	1928	1616
3	140	78	26	2.545385	0.873174	1822	1612
3	141	78	26	2.390858	0.9580326	1868	1612
3	142	78	26	2.307746	1.02029	1835	1595
3	143	78	26	2.186464	1.041815	1867	1625
3	144	78	26	2.003309	1.060194	1854	1610
3	145	78	26	1.897418	1.106639	1876	1627
3	146	78	26	1.966678	1.15449	1885	1604
3	147	78	26	2.106738	1.154408	1926	1574
3	148	78	26	2.152603	1.098111	1887	1553
3	149	78	26	2.110431	1.020621	1890	1555
3	150	78	26	2.119666	0.9622548	1957	1636
3	151	78	26	2.196006	0.9461938	1930	1483
3	152	78	26	2.247413	0.9697886	2010	1383
3	132	79	26	4.308592	0.9599367	1776	649
3	133	79	26	4.211628	0.9322025	1726	931
3	134	79	26	3.997692	0.9826209	1831	1282
3	135	79	26	3.698488	1.039414	1877	1247
3	136	79	26	3.431606	1.026251	1907	1411
3	137	79	26	3.259533	0.9406469	1961	1438
3	138	79	26	3.095156	0.8488341	1999	1552
3	139	79	26	2.823349	0.8189473	1941	1599
3	140	79	26	2.493363	0.8689518	1871	1625
3	141	79	26	2.262188	0.9608474	1903	1635
3	142	79	26	2.177537	1.037096	1828	1630
3	143	79	26	2.131979	1.06839	1901	1576
3	144	79	26	2.030705	1.076669	1840	1633
3	145	79	26	1.954673	1.096207	1894	1621
3	146	79	26	2.019624	1.126094	1911	1628
3	147	79	26	2.147986	1.13636	1940	1593
3	148	79	26	2.177537	1.104238	1867	1594
3	149	79	26	2.14029	1.034033	1929	1544
3	150	79	26	2.198161	0.9585293	1960	1501
3	151	79	26	2.356074	0.9179628	1971	1501
3	152	79	26	2.471815	0.921026	2039	1549
3	132	80	26	4.054947	0.9606818	1728	750
3	133	80	26	4.042634	0.899832	1825	1252
3	134	80	26	3.944746	0.9038886	1843	1260
3	135	80	26	3.736658	0.9403158	1885	1374
3	136	80	26	3.508254	0.9557145	1914	1373
3	137	80	26	3.343877	0.9318713	1964	1444
3	138	80	26	3.180731	0.891222	1892	1554
3	139	80	26	2.887684	0.8713527	1897	1575
3	140	80	26	2.50229	0.8961065	1865	1561
3	141	80	26	2.205549	0.9524857	1888	1600
3	142	80	26	2.101813	1.001	1889	1616
3	143	80	26	2.108892	1.015654	1910	1626
3	144	80	26	2.09504	1.014991	1892	1603
3	145	80	26	2.076571	1.03188	1865	1609
3	146	80	26	2.135673	1.069466	1929	1638
3	147	80	26	2.222479	1.100264	1924	1580
3	148	80	26	2.239101	1.091819	1888	1553
3	149	80	26	2.21663	1.033288	1964	1574
3	150	80	26	2.265882	0.9543899	1931	1551
3	151	80	26	2.398861	0.9009911	1932	1396
3	152	80	26	2.530917	0.8839366	2036	1554
3	123	81	26	3.178884	1.059118	2002	1152
3	124	81	26	3.043442	1.071205	1930	1090
3	125	81	26	3.005579	1.042974	1949	1083
3	126	81	26	3.149641	1.005553	1962	964
3	127	81	26	3.379276	0.9836143	1964	1092
3	132	81	26	3.818539	0.9721067	1711	960
3	133	81	26	3.880719	0.8900629	1853	1310
3	134	81	26	3.852092	0.8326902	1877	1336
3	135	81	26	3.679095	0.8210998	1915	1424
3	136	81	26	3.457155	0.8553744	1912	1385
3	137	81	26	3.30386	0.9084421	1930	1426
3	138	81	26	3.184424	0.9411436	1991	1460
3	139	81	26	2.943092	0.9430478	1911	1632
3	140	81	26	2.566009	0.9387428	1905	1629
3	141	81	26	2.231406	0.9444552	1925	1554
3	142	81	26	2.086421	0.9413092	1886	1553
3	143	81	26	2.101813	0.9173005	1895	1563
3	144	81	26	2.155989	0.9023157	1869	1595
3	145	81	26	2.204933	0.9307123	1913	1618
3	146	81	26	2.273577	0.995122	1884	1586
3	147	81	26	2.33822	1.054564	1900	1519
3	148	81	26	2.354227	1.070625	1931	1573
3	149	81	26	2.336066	1.032791	1885	1536
3	150	81	26	2.336989	0.9677189	2055	1482
3	151	81	26	2.373004	0.9137405	1978	1492
3	152	81	26	2.450576	0.8803766	1965	1672
3	119	82	26	2.97295	0.7940279	1971	910
3	120	82	26	2.993267	0.7759799	1935	981
3	121	82	26	3.105006	0.8877448	1997	1138
3	122	82	26	3.183501	0.9975229	2030	1151
3	123	82	26	3.121629	1.013253	1984	1158
3	124	82	26	2.982493	0.9761633	2000	1210
3	125	82	26	2.937243	0.9574531	1921	1254
3	126	82	26	3.070838	0.9665598	1932	1021
3	127	82	26	3.298319	0.9850218	1868	628
3	128	82	26	3.467929	1.008368	1370	505
3	129	82	26	3.510409	1.037675	1662	628
3	130	82	26	3.485167	1.062181	1580	808
3	131	82	26	3.489784	1.065575	1746	1162
3	132	82	26	3.572896	1.026996	1738	1029
3	133	82	26	3.686175	0.9310434	1881	1345
3	134	82	26	3.69818	0.8067774	1907	1388
3	135	82	26	3.534111	0.7282107	1887	1429
3	136	82	26	3.282928	0.7601672	1896	1418
3	137	82	26	3.108084	0.8804594	1914	1494
3	138	82	26	3.032976	0.9911481	1861	1521
3	139	82	26	2.900304	1.024346	1903	1484
3	140	82	26	2.617723	0.9991786	1938	1523
3	141	82	26	2.309285	0.959026	1950	1549
3	142	82	26	2.142753	0.9052961	1964	1582
3	143	82	26	2.154142	0.8397273	1894	1575
3	144	82	26	2.247105	0.8089299	1907	1583
3	145	82	26	2.340067	0.8516489	1857	1590
3	146	82	26	2.415484	0.9424683	1918	1536
3	147	82	26	2.470276	1.019959	1932	1511
3	148	82	26	2.510293	1.048686	1965	1509
3	149	82	26	2.539536	1.033619	2038	1487
3	150	82	26	2.523222	0.9965294	1989	1444
3	151	82	26	2.451191	0.9539759	2082	1484
3	152	82	26	2.424718	0.9118364	1946	1563
3	118	83	26	2.963408	0.8813701	1967	918
3	119	83	26	2.953865	0.7840104	1973	909
3	120	83	26	3.021586	0.8150563	1973	985
3	121	83	26	3.143792	0.9385772	2017	1153
3	122	83	26	3.209974	1.005139	1975	1159
3	123	83	26	3.142561	0.9537275	1987	1219
3	124	83	26	3.000654	0.8783897	1942	1314
3	125	83	26	2.944015	0.879052	1950	1345
3	126	83	26	3.060372	0.9475184	1882	1343
3	127	83	26	3.265382	1.021449	2150	781
3	128	83	26	3.391589	1.072612	2059	632
3	129	83	26	3.369118	1.107135	1814	685
3	130	83	26	3.283851	1.13222	1760	995
3	131	83	26	3.249683	1.145549	1666	932
3	132	83	26	3.316173	1.115	1822	1294
3	133	83	26	3.432837	1.002159	1905	1491
3	134	83	26	3.470084	0.8269778	1909	1428
3	135	83	26	3.329717	0.6945984	1965	1435
3	136	83	26	3.057909	0.7177793	1961	1511
3	137	83	26	2.821194	0.881784	1967	1468
3	138	83	26	2.73408	1.048852	1946	1533
3	139	83	26	2.713148	1.105562	1894	1490
3	140	83	26	2.607873	1.065824	1943	1525
3	141	83	26	2.425026	0.993135	1991	1519
3	142	83	26	2.291123	0.90571	1948	1545
3	143	83	26	2.288353	0.8137316	1947	1545
3	144	83	26	2.374851	0.7773045	1908	1494
3	145	83	26	2.475201	0.8369125	1887	1557
3	146	83	26	2.549694	0.9399018	1977	1570
3	147	83	26	2.609104	1.004891	1970	1509
3	148	83	26	2.709762	1.018137	2018	1452
3	149	83	26	2.844896	1.017227	2075	1358
3	150	83	26	2.892916	1.017475	2041	1384
3	151	83	26	2.778407	0.9972745	2062	1566
3	152	83	26	2.625419	0.9538931	1942	1666
3	118	84	26	2.879988	0.8635705	1894	975
3	119	84	26	2.926161	0.808102	1938	933
3	120	84	26	3.032976	0.8653091	1965	1050
3	121	84	26	3.162569	0.9733485	1957	1122
3	122	84	26	3.229674	0.9960327	2004	1127
3	123	84	26	3.169033	0.9069518	2009	1240
3	124	84	26	3.024049	0.8236663	1964	1314
3	125	84	26	2.949248	0.8457709	1950	1305
3	126	84	26	3.044057	0.9483463	1976	1337
3	127	84	26	3.223826	1.050508	1860	1199
3	128	84	26	3.322637	1.119554	1858	1079
3	129	84	26	3.27831	1.169144	1612	800
3	130	84	26	3.166571	1.210042	1683	818
3	131	84	26	3.088692	1.221963	1808	1040
3	132	84	26	3.098542	1.171959	1848	1361
3	133	84	26	3.190889	1.044216	1862	1425
3	134	84	26	3.249375	0.8650607	1987	1477
3	135	84	26	3.135788	0.7342543	1987	1442
3	136	84	26	2.849206	0.7523023	2063	1420
3	137	84	26	2.560468	0.9059584	2032	1429
3	138	84	26	2.453038	1.067479	1957	1507
3	139	84	26	2.503829	1.126425	1917	1518
3	140	84	26	2.561392	1.087266	1914	1488
3	141	84	26	2.550002	1.009858	2006	1481
3	142	84	26	2.504444	0.917466	1952	1498
3	143	84	26	2.487822	0.8278057	1962	1458
3	144	84	26	2.5263	0.8054527	1907	1500
3	145	84	26	2.606949	0.8845161	1999	1552
3	146	84	26	2.701451	0.9870915	1977	1521
3	147	84	26	2.811959	1.018386	1954	1448
3	148	84	26	2.985263	0.9960327	2054	1425
3	149	84	26	3.208435	1.000752	2090	1354
3	150	84	26	3.335873	1.042229	2125	1442
3	151	84	26	3.24014	1.049928	2104	1600
3	152	84	26	2.987418	1.000752	1912	1660
3	118	85	26	2.825811	0.9181284	1942	990
3	119	85	26	2.880296	0.8980935	1991	952
3	120	85	26	2.983724	0.9475184	2035	1035
3	121	85	26	3.101928	1.005967	1990	1170
3	122	85	26	3.184732	0.9819586	1985	1193
3	123	85	26	3.160414	0.8809562	1930	1232
3	124	85	26	3.031129	0.812407	1998	1332
3	125	85	26	2.938166	0.8496619	2002	1366
3	126	85	26	3.003425	0.9527341	1932	1388
3	127	85	26	3.163185	1.045623	1806	1314
3	128	85	26	3.262919	1.110116	1966	1175
3	129	85	26	3.239525	1.168647	1507	864
3	130	85	26	3.145947	1.219977	1835	1092
3	131	85	26	3.03667	1.22304	1946	1170
3	132	85	26	2.965563	1.158547	1891	1315
3	133	85	26	3.003733	1.032294	1958	1369
3	134	85	26	3.070222	0.8898146	2017	1379
3	135	85	26	2.982185	0.8045421	1969	1350
3	136	85	26	2.692832	0.8236663	1978	1363
3	137	85	26	2.386856	0.9223506	2005	1388
3	138	85	26	2.279734	1.02029	1997	1452
3	139	85	26	2.377006	1.057876	1977	1480
3	140	85	26	2.540767	1.038752	2017	1515
3	141	85	26	2.658048	0.9898235	1971	1483
3	142	85	26	2.68606	0.9216883	2019	1446
3	143	85	26	2.651276	0.8607557	1984	1463
3	144	85	26	2.637116	0.8655574	2010	1531
3	145	85	26	2.703606	0.9512439	2010	1474
3	146	85	26	2.849821	1.036268	2061	1445
3	147	85	26	3.054523	1.041898	2081	1418
3	148	85	26	3.314941	1.009113	2215	1359
3	149	85	26	3.584902	1.031384	2143	1305
3	150	85	26	3.728655	1.10639	2111	1389
3	151	85	26	3.635385	1.13636	2017	1547
3	152	85	26	3.328485	1.081057	1958	1663
3	118	86	26	2.817192	1.001331	1973	970
3	119	86	26	2.841202	0.9997582	1947	979
3	120	86	26	2.904614	1.019131	1966	1039
3	121	86	26	2.987726	1.015985	1924	1131
3	122	86	26	3.076994	0.9517406	1903	1116
3	123	86	26	3.109008	0.8552088	1955	1172
3	124	86	26	3.036978	0.8099234	1979	1258
3	125	86	26	2.952326	0.8549604	2045	1386
